tweet_id;username;likes;retweet
1364156291023736800;prfmnews;yotenivanity,RudiYogi,budipitono1;
1364150528695881700;prfmnews;Ujang_Emul;Ujang_Emul
1364103967207137300;prfmnews;Biano64;
1363827093805494300;prfmnews;;
1363813613467693000;prfmnews;VcEeyes;baleendah_info
1363315419709206500;prfmnews;;pramuditq
1362941952254124000;prfmnews;;
1362764407349137400;prfmnews;michaelsambact;
1362612154097037300;prfmnews;MamiY62;
1362354485213991000;prfmnews;Biano64,Receiver_99;anggifatmah
1362198868671090700;prfmnews;168udi,Nauval_jangkung,MamiY62;168udi,syaeful_mustofa
1361962837153706000;prfmnews;;
1361958522544480300;prfmnews;;
1361886499201933300;prfmnews;;
1361880225634680800;prfmnews;mulyati_yayan;
1361857597028982800;prfmnews;Igo_winata;
1361233337923240000;prfmnews;DrNurjaya,KangDonna1;DrNurjaya,pawerpuffgurl,luqman78
