tweet_id;username;likes;retweet
1391990175476031500;bandung_dinkes;FitRadioBandung,Zola72036053;halo_bandung
1391269895279575000;bandung_dinkes;ahyaniR13,Zola72036053;
1390934435416088600;bandung_dinkes;;
1390573320647495700;bandung_dinkes;;halo_bandung
1390201494104723500;bandung_dinkes;;halo_bandung
1389850008103518200;bandung_dinkes;cute_agum,PRFMnews;halo_bandung
1389825937198309400;bandung_dinkes;Susisuciati6;halo_bandung
1389464840780009500;bandung_dinkes;PRFMnews;
1387729783379808300;bandung_dinkes;chrysan_quinee,guswaluyo1980,PRFMnews;
1387328095129006000;bandung_dinkes;Cepdedenk,PRFMnews;halo_bandung
1386998399648485400;bandung_dinkes;;
1386852114329051100;bandung_dinkes;FitRadioBandung;
1386572396912541700;bandung_dinkes;Cepdedenk,MaulanaRadika;PRFMnews,andiaryos
1385508135553495000;bandung_dinkes;Kriise_t_Reds,halo_bandung,Cepdedenk,aliffathi1107;syaeful_mustofa,PRFMnews,HendrawanHilda
1385501336280596500;bandung_dinkes;halo_bandung,rifkiabdulfahmi,wurway;
1385498449290793000;bandung_dinkes;;
1385495395027935200;bandung_dinkes;littledevilnena,Jon93193054,Kriise_t_Reds,Cepdedenk,ambulan3;PRFMnews
1385197379297497000;bandung_dinkes;Cepdedenk,AndriKu59085591;PRFMnews,rendimambi
1385081305591816200;bandung_dinkes;;
1385077941088907300;bandung_dinkes;;
1384783576713990100;bandung_dinkes;PRFMnews,IndriGambung,Nyonyondh,Markusli3,romaleakhi,infobdg,Cepdedenk,asepolenrahmat;
1384779720747716600;bandung_dinkes;PRFMnews,infobdg,elang______r,Yf9302,Cepdedenk,Zola72036053;dewiminarno,seputaran_bdg
1384776290155122700;bandung_dinkes;Cepdedenk,b0ij0j0,ardiardianto,affendi90072188;b0ij0j0,PRFMnews
1384370188317970400;bandung_dinkes;;
1384331644287340500;bandung_dinkes;;
1384329680791109600;bandung_dinkes;;
1384013102333587500;bandung_dinkes;;
1383990697125040000;bandung_dinkes;;
1383701595666350000;bandung_dinkes;Zola72036053;
1382259760678936600;bandung_dinkes;muchamadhusyein,satriab95802762,119bdgemergency,Zola72036053;exoxwao,PRFMnews
1381821628288360400;bandung_dinkes;;
1381472464178323500;bandung_dinkes;rskiabandung,wildauwie;
1380885067325526000;bandung_dinkes;Iyan99740951,Zola72036053;seputaran_bdg,anjarrahmat
1380877282550501400;bandung_dinkes;PRFMnews,Zola72036053,wildauwie;
1380690185021575200;bandung_dinkes;chrysan_quinee,Jon93193054,PRFMnews,Shiors;
1379003547853881300;bandung_dinkes;fracctals;kangsodiq_,PRFMnews
1378333702883713000;bandung_dinkes;nirwikaraa,PRFMnews,chrysan_quinee,digitallica,Zola72036053,_SmartTweet,Riantirieyant1;digitallica,TalangTinggi
1378216091407638500;bandung_dinkes;Herytono_Shi,_Andriyanto,wiryantaka,wildauwie,MamiY62,me_Merla,b0ij0j0,cip_luk,j_timur26;PRFMnews,suryawanhendri,duddydudung,TzuTjin,halo_bandung,b0ij0j0,rosvalino,windawss_,tarudin215
1377591687829016600;bandung_dinkes;ahyaniR13,me_Merla,radenyaya7,adiraksa,halo_bandung;halo_bandung
1377203636967628800;bandung_dinkes;PRFMnews;
1377178224694718500;bandung_dinkes;PRFMnews;
1377058990585114600;bandung_dinkes;saparsuBROto;
1377056584707137500;bandung_dinkes;;adam_sofiyulloh
1376821058519457800;bandung_dinkes;infobdg,ClickBandung;halo_bandung
1376656529303031800;bandung_dinkes;Iyan99740951,caturluna;sendykalfi,seputaran_bdg
1376461804629418000;bandung_dinkes;FitRadioBandung;PRFMnews
1375400666953224200;bandung_dinkes;dkimy0102;irpan_irawan774,PRFMnews,naser_alghifari
