tweet_id;username;likes;retweet
1348946371542323200;kopi_laut;;
1348943930470002700;kopi_laut;OlipItaZW;
1348937231084384300;kopi_laut;tuanmud57168965;
1348585630050050000;kopi_laut;;
1348584991639289900;kopi_laut;;
1348578737730719700;kopi_laut;;
1348578360075587600;kopi_laut;;
1347586813825671200;kopi_laut;caplebak;
1345625699533504500;kopi_laut;;
1345424830133256200;kopi_laut;caplebak;
1344575194950733800;kopi_laut;Ayon64475025,yingyangtw,dr_koko28,ono_dev,SiBokongBesi;Ayon64475025
1343570182501875700;kopi_laut;KadingArang,NowowoNowiwi;
1342186758188925000;kopi_laut;;
1342173212323410000;kopi_laut;;
1342169871098859500;kopi_laut;;
1341977548486393900;kopi_laut;;
1341340550188830700;kopi_laut;;
1339283659270996000;kopi_laut;syaranza_,dr_koko28,AbdlJbrl;
1339251816232439800;kopi_laut;alfarabi_alva;
1339132198742442000;kopi_laut;adalahiu;
1339119024773292000;kopi_laut;;
1337368248136790000;kopi_laut;;
1335811224739532800;kopi_laut;Bastian83Bryan;
1328536512594550800;kopi_laut;J4ck_Pipp0;Kopi_laut
1319874712743243800;kopi_laut;;
1319229598123520000;kopi_laut;ecosocrights;Mendhi
1318928932415025200;kopi_laut;;
1318926524788011000;kopi_laut;Alex_Januarii,Mayangsari271;
1318182630433542100;kopi_laut;;
1307107205120917500;kopi_laut;RajaGuguk14,Haji_Bajuri;
1304650015495733200;kopi_laut;Attilathehunt19;
1304308821003628500;kopi_laut;Abdulaye_Jibril;
1297124004977754000;kopi_laut;fifie_edi,dr_koko28,malin_lebay;
1296977572383711200;kopi_laut;Ayon64475025,DiraPrajna,dr_koko28;
1296654015061606400;kopi_laut;Abdulaye_Jibril;
1293449350660546600;kopi_laut;;
1293448931981090800;kopi_laut;;
1293313846271029200;kopi_laut;;
1293255142473527300;kopi_laut;KavindraOemar;
1293191859942985700;kopi_laut;OmbakBanyu2,JanganJenderal,RendangLengkuas,Mrwn88694401,Namaku19927264,dhee_dood,NandeBapakuKaro,Sikkam9,Hera753,rehanaditya08,S4d1_idOfficial,arie_sell,AhYanuar,erna_st,andri_wae1,cutadhe92,eva_yanuarita,Rojali941,UNizliya,put607,PekPekok,kompretandreas,DewiDearta,Al_ChodCh78,LenganTangan,IbrahimGarcia19,winafitri,Akhyar_M_Zen,ana_n1ngrum,MasihTuk,acid81,Pjld8,YanuarEmon,Haryant96635454;
1348806151152943000;adillawk1;jantungpiisang;
1339483756281778200;adillawk1;SweetyOct,dr_koko28;
1339174346779021300;adillawk1;Vakhaa,MiftaKholila;
1319426613990154200;adillawk1;;
1310507397505364000;adillawk1;;
1295251027013206000;adillawk1;;
1336476563710247000;farukbejadd;sociotalker;
1349344506622066700;ekanovi05502032;;
1352504602248138800;dontcryindokid;qimoylascrea;
1340727942645608400;dontcryindokid;;
1336513028141936600;dontcryindokid;;
1302969212646822000;dontcryindokid;;
1355036480436007000;alva47831808;;
1354991457178800000;alva47831808;StudywFriends;
1354910677886931000;alva47831808;;
1354734504007454700;alva47831808;;
1354731518938112000;alva47831808;;
1354288571792773000;alva47831808;;
1354251950305337300;alva47831808;EenEnik;
1353988524442173400;alva47831808;;
1353872065913213000;alva47831808;;
1352895984716583000;alva47831808;;
1350638906895569000;alva47831808;;
1350344410853064700;alva47831808;;
1350333996752801800;alva47831808;;
1350033282126123000;alva47831808;;
1350032833968959500;alva47831808;;
1349886519377465300;alva47831808;;
1349855625803563000;alva47831808;;
1349845666365726700;alva47831808;;
1349845502351687700;alva47831808;;
1349836890346725400;alva47831808;;
1349652062301167600;alva47831808;;
1349623752145793000;alva47831808;;
1349620084726141000;alva47831808;;
1349608530051928000;alva47831808;;
1349593793838760000;alva47831808;;
1349593749542768600;alva47831808;;
1349593664209580000;alva47831808;;
1349593571326791700;alva47831808;;
1349593477206605800;alva47831808;;
1349593351922835500;alva47831808;;
1349593266396647400;alva47831808;;
1349588192173854700;alva47831808;;
1349556579134161000;alva47831808;;
1349491614188675000;alva47831808;;
1349491420696965000;alva47831808;;
1349491206464499700;alva47831808;;
1349490691244605400;alva47831808;;
1349488838704418800;alva47831808;;
1349488094660096000;alva47831808;;
1349486853435506700;alva47831808;;
1349290413778030600;alva47831808;;
1349289121395589000;alva47831808;;
1349288924720423000;alva47831808;;
1349124405377421300;alva47831808;;
1348827881674215400;alva47831808;;
1348578667765485600;alva47831808;;
1348559843565555700;alva47831808;;
1348539941790253000;alva47831808;;
1347827380522344400;alva47831808;;
1347731400955359200;alva47831808;;
1347729793630933000;alva47831808;;
1347231929540636700;alva47831808;;
1347118866422395000;alva47831808;;
1346365775175581700;alva47831808;;
1346293886545588200;alva47831808;;
1346291068145266700;alva47831808;;
1346249644540498000;alva47831808;;
1345540518885818400;alva47831808;;
1345331468180967400;alva47831808;;
1344986318015660000;alva47831808;;
1344911544941912000;alva47831808;;
