tweet_id;username;likes;retweet
1292991410224824300;prfmnews;Biano64,NoSurprisesRH,imamaldi9;
1292837838703059000;prfmnews;Biano64,ZakieRivaldi,joe_dynto,Ahmad_Syah222,Rendikalanipra2;duddydudung,ZakieRivaldi
1292010589196148700;prfmnews;affendi90072188,miebasoka1;
1291982897453207600;prfmnews;;
1291725784546029600;prfmnews;;
1291639020565328000;prfmnews;;RiswanFabanyo,raegspatter
1291551322219491300;prfmnews;;
1290944311744331800;prfmnews;;
1290663152137449500;prfmnews;;
1290627530773237800;prfmnews;Biano64,Onolakone;
1290464054083977200;prfmnews;RiyadiDhafin,Biano64;
1290277520298786800;prfmnews;;
1290267084564267000;prfmnews;drasidin,hanisolihah,DiredjaRahmat,RezkyReynaldy2,yusniaalfis,dkimy0102,istilageni,ClickBandung,moihananim,HADIATSUPRIATN2,triditriditridi;Ronizukipurnama
1290244097945477000;prfmnews;Biano64,AomCakrapura;ajisetiajie
